,wind_cost_scenario,pv_cost_scenario,h2_tank_cost_scenario,h2_intraday_cost_scenario,investment_solar,investment_wind,investment_storage_gas,investment_storage_liquid,investment_cost,operational_cost,Sol_wind,Sol_pv,Sol_h2_intraday,Sol_h2_tank,operational_cost_1,operational_cost_2,operational_cost_3,operational_cost_4,operational_cost_5,operational_cost_6,operational_cost_7,operational_cost_8,operational_cost_9
278,0.3,-0.5,0,0,37000000,343200000,60000,17600000,397860000,3113431.814,88,185,3,22,15430.01566,862.6782945,802844.1244,13121.70634,774.8200433,509577.192,18776.35534,1174.978959,1750869.943
279,0.3,-0.4,0,0,2880000,378300000,0,19200000,400380000,6465808.464,97,12,0,24,92597.2095,4113.319233,2046653.104,82966.68537,3725.559295,1952801.315,103074.8123,4540.53639,2175335.923
280,0.3,-0.3,0,0,3360000,378300000,0,19200000,400860000,6465808.464,97,12,0,24,92597.2095,4113.319233,2046653.104,82966.68537,3725.559295,1952801.315,103074.8123,4540.53639,2175335.923
281,0.3,-0.2,0,0,3840000,378300000,0,19200000,401340000,6465808.464,97,12,0,24,92597.2095,4113.319233,2046653.104,82966.68537,3725.559295,1952801.315,103074.8123,4540.53639,2175335.923
282,0.3,-0.1,0,0,0,382200000,0,19200000,401400000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
283,0.3,0,0,0,0,382200000,0,19200000,401400000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
284,0.3,0.1,0,0,0,382200000,0,19200000,401400000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
285,0.3,0.2,0,0,0,382200000,0,19200000,401400000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
286,0.3,0.3,0,0,0,382200000,0,19200000,401400000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
287,0.3,0.4,0,0,0,382200000,0,19200000,401400000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
288,0.3,0.5,0,0,0,382200000,0,19200000,401400000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
289,0.3,0.6,0,0,0,382200000,0,19200000,401400000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
290,0.3,0.7,0,0,0,382200000,0,19200000,401400000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
291,0.3,0.8,0,0,0,382200000,0,19200000,401400000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
292,0.3,0.9,0,0,0,382200000,0,19200000,401400000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
293,0.3,1,0,0,0,382200000,0,19200000,401400000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
294,0.4,-1,0,0,0,84000000,0,66400000,150400000,42688429.36,20,6412,0,83,4536533.547,3755306.155,5877033.124,4426162.551,3661320.067,5738425.665,4702963.931,3887158.127,6103526.196
295,0.4,-0.9,0,0,81400000,151200000,0,48000000,280600000,22056036.07,36,2035,0,60,1962920.474,1367970.702,3552573.225,1801989.627,1262349.59,3241508.148,2214990.866,1510806.242,5140927.193
296,0.4,-0.8,0,0,119280000,189000000,0,36800000,345080000,13841995.11,45,1491,0,46,1116840.426,557498.0721,2385156.542,1023776.197,514155.6116,2096396.813,1294255.069,617463.2178,4236453.158
297,0.4,-0.7,0,0,83640000,285600000,0,18400000,387640000,4235086.466,68,697,0,23,152216.3652,37748.45331,580233.7816,138132.0838,35481.8211,500300.2829,174102.8268,40166.74357,2576704.108
298,0.4,-0.6,0,0,63520000,331800000,0,16800000,412120000,2975656.512,79,397,0,21,54661.16569,2495.635897,536017.2478,50104.79037,2263.788356,319331.3735,61162.85392,2767.197956,1946852.458
299,0.4,-0.5,0,0,45200000,361200000,120000,17600000,424120000,3026921.663,86,226,6,22,19858.15834,989.4447204,698146.9376,17217.94061,882.115181,439015.8649,23344.64411,1143.692134,1826322.866
300,0.4,-0.4,0,0,2880000,407400000,0,19200000,429480000,6465808.464,97,12,0,24,92597.2095,4113.319233,2046653.104,82966.68537,3725.559295,1952801.315,103074.8123,4540.53639,2175335.923
301,0.4,-0.3,0,0,3360000,407400000,0,19200000,429960000,6509142.606,97,12,0,24,93677.21268,4157.02215,2057410.768,84225.22501,3777.679848,1965137.143,103982.5769,4576.985616,2192197.992
302,0.4,-0.2,0,0,3840000,407400000,0,19200000,430440000,6465808.464,97,12,0,24,92597.2095,4113.319233,2046653.104,82966.68537,3725.559295,1952801.315,103074.8123,4540.53639,2175335.923
303,0.4,-0.1,0,0,0,411600000,0,19200000,430800000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
304,0.4,0,0,0,0,411600000,0,19200000,430800000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
305,0.4,0.1,0,0,0,411600000,0,19200000,430800000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
306,0.4,0.2,0,0,0,411600000,0,19200000,430800000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
307,0.4,0.3,0,0,0,411600000,0,19200000,430800000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
308,0.4,0.4,0,0,0,411600000,0,19200000,430800000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
309,0.4,0.5,0,0,0,411600000,0,19200000,430800000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
310,0.4,0.6,0,0,0,411600000,0,19200000,430800000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
311,0.4,0.7,0,0,0,411600000,0,19200000,430800000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
312,0.4,0.8,0,0,0,411600000,0,19200000,430800000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
313,0.4,0.9,0,0,0,411600000,0,19200000,430800000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
314,0.4,1,0,0,0,411600000,0,19200000,430800000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
315,0.5,-1,0,0,0,85500000,0,70400000,155900000,45657336.93,19,6412,0,88,4847317.251,4061691.385,6174263.691,4730734.37,3960545.926,6029825.616,5027591.806,4203122.322,6622244.56
316,0.5,-0.9,0,0,81400000,162000000,0,48000000,291400000,22056036.07,36,2035,0,60,1962920.474,1367970.702,3552573.225,1801989.627,1262349.59,3241508.148,2214990.866,1510806.242,5140927.193
317,0.5,-0.8,0,0,119280000,202500000,0,36800000,358580000,13850820.53,45,1491,0,46,1116964.611,557551.1792,2385603.012,1023882.568,514204.5019,2096644.553,1294471.576,617563.7069,4243934.818
318,0.5,-0.7,0,0,83640000,306000000,0,18400000,408040000,4235086.466,68,697,0,23,152216.3652,37748.45331,580233.7816,138132.0838,35481.8211,500300.2829,174102.8268,40166.74357,2576704.108
319,0.5,-0.6,0,0,99200000,319500000,0,16000000,434700000,3507398.014,71,620,0,20,118542.883,19725.86945,489308.0106,107677.884,18910.22024,429066.9919,134006.7764,21215.92788,2168943.451
320,0.5,-0.5,0,0,59400000,373500000,0,16800000,449700000,2837138.588,83,297,0,21,32321.65034,1354.99695,582702.5578,29070.84437,1195.707987,364171.2479,36518.80821,1544.668464,1788258.106
321,0.5,-0.4,0,0,25440000,414000000,0,18400000,457840000,3746651.184,92,106,0,23,13054.34468,1159.129786,1107954.155,9847.293413,817.2057824,871013.0813,24614.36272,1641.010908,1716550.6
322,0.5,-0.3,0,0,3360000,436500000,0,19200000,459060000,6465808.464,97,12,0,24,92597.2095,4113.319233,2046653.104,82966.68537,3725.559295,1952801.315,103074.8123,4540.53639,2175335.923
323,0.5,-0.2,0,0,3840000,436500000,0,19200000,459540000,6465808.464,97,12,0,24,92597.2095,4113.319233,2046653.104,82966.68537,3725.559295,1952801.315,103074.8123,4540.53639,2175335.923
324,0.5,-0.1,0,0,4320000,436500000,0,19200000,460020000,6465808.464,97,12,0,24,92597.2095,4113.319233,2046653.104,82966.68537,3725.559295,1952801.315,103074.8123,4540.53639,2175335.923
325,0.5,0,0,0,0,441000000,0,19200000,460200000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
326,0.5,0.1,0,0,0,441000000,0,19200000,460200000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
327,0.5,0.2,0,0,0,441000000,0,19200000,460200000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
328,0.5,0.3,0,0,0,441000000,0,19200000,460200000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
329,0.5,0.4,0,0,0,441000000,0,19200000,460200000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
330,0.5,0.5,0,0,0,441000000,0,19200000,460200000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
331,0.5,0.6,0,0,0,441000000,0,19200000,460200000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
332,0.5,0.7,0,0,0,441000000,0,19200000,460200000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
333,0.5,0.8,0,0,0,441000000,0,19200000,460200000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
334,0.5,0.9,0,0,0,441000000,0,19200000,460200000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
335,0.5,1,0,0,0,441000000,0,19200000,460200000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
336,0.6,-1,0,0,0,91200000,0,70400000,161600000,45657336.93,19,6412,0,88,4847317.251,4061691.385,6174263.691,4730734.37,3960545.926,6029825.616,5027591.806,4203122.322,6622244.56
337,0.6,-0.9,0,0,87920000,163200000,0,50400000,301520000,24244850,34,2198,0,63,2236931.734,1567157.656,3852948.993,2052593.46,1448150.163,3540288.386,2508925.239,1732531.663,5305322.705
338,0.6,-0.8,0,0,119280000,216000000,0,36800000,372080000,13850820.53,45,1491,0,46,1116964.611,557551.1792,2385603.012,1023882.568,514204.5019,2096644.553,1294471.576,617563.7069,4243934.818
339,0.6,-0.7,0,0,102240000,302400000,0,23200000,427840000,5863323.427,63,852,0,29,223873.9839,78503.8695,904979.5298,203997.0228,73747.56769,787651.6738,257307.316,84395.7249,3248866.738
340,0.6,-0.6,0,0,99200000,340800000,0,16000000,456000000,3507398.014,71,620,0,20,118542.883,19725.86945,489308.0106,107677.884,18910.22024,429066.9919,134006.7764,21215.92788,2168943.451
341,0.6,-0.5,0,0,59400000,398400000,0,16800000,474600000,2837138.588,83,297,0,21,32321.65034,1354.99695,582702.5578,29070.84437,1195.707987,364171.2479,36518.80821,1544.668464,1788258.106
342,0.6,-0.4,0,0,44400000,422400000,60000,17600000,484460000,3113431.814,88,185,3,22,15430.01566,862.6782945,802844.1244,13121.70634,774.8200433,509577.192,18776.35534,1174.978959,1750869.943
343,0.6,-0.3,0,0,3360000,465600000,0,19200000,488160000,6465808.464,97,12,0,24,92597.2095,4113.319233,2046653.104,82966.68537,3725.559295,1952801.315,103074.8123,4540.53639,2175335.923
344,0.6,-0.2,0,0,3840000,465600000,0,19200000,488640000,6465808.464,97,12,0,24,92597.2095,4113.319233,2046653.104,82966.68537,3725.559295,1952801.315,103074.8123,4540.53639,2175335.923
345,0.6,-0.1,0,0,4320000,465600000,0,19200000,489120000,6465808.464,97,12,0,24,92597.2095,4113.319233,2046653.104,82966.68537,3725.559295,1952801.315,103074.8123,4540.53639,2175335.923
346,0.6,0,0,0,4800000,465600000,0,19200000,489600000,6465808.464,97,12,0,24,92597.2095,4113.319233,2046653.104,82966.68537,3725.559295,1952801.315,103074.8123,4540.53639,2175335.923
347,0.6,0.1,0,0,0,470400000,0,19200000,489600000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
348,0.6,0.2,0,0,0,470400000,0,19200000,489600000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
349,0.6,0.3,0,0,0,470400000,0,19200000,489600000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
350,0.6,0.4,0,0,0,470400000,0,19200000,489600000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
351,0.6,0.5,0,0,0,470400000,0,19200000,489600000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
352,0.6,0.6,0,0,0,470400000,0,19200000,489600000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
353,0.6,0.7,0,0,0,470400000,0,19200000,489600000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
354,0.6,0.8,0,0,0,470400000,0,19200000,489600000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
355,0.6,0.9,0,0,0,470400000,0,19200000,489600000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
356,0.6,1,0,0,0,470400000,0,19200000,489600000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
357,0.7,-1,0,0,0,96900000,0,70400000,167300000,45657336.93,19,6412,0,88,4847317.251,4061691.385,6174263.691,4730734.37,3960545.926,6029825.616,5027591.806,4203122.322,6622244.56
358,0.7,-0.9,0,0,95160000,163200000,0,52800000,311160000,26607588.66,32,2379,0,66,2547719.174,1781401.613,4173592.512,2347070.86,1646274.883,3844000.92,2838148.215,1967553.056,5461827.424
359,0.7,-0.8,0,0,122640000,224400000,0,38400000,385440000,14878389.73,44,1533,0,48,1207854.009,639963.4038,2503891.199,1107005.416,590419.0244,2206291.218,1397115.519,709603.5262,4516246.411
360,0.7,-0.7,0,0,155400000,255000000,0,34400000,444800000,11092090.9,50,1295,0,43,696861.8806,291540.6218,1927975.565,635039.5708,271636.7753,1677655.55,815873.3459,317821.5488,4457686.043
361,0.7,-0.6,0,0,111520000,346800000,0,18400000,476720000,4235086.466,68,697,0,23,152216.3652,37748.45331,580233.7816,138132.0838,35481.8211,500300.2829,174102.8268,40166.74357,2576704.108
362,0.7,-0.5,0,0,74200000,408000000,0,16800000,499000000,2942323.113,80,371,0,21,48648.41338,2133.383703,550366.8984,44538.8905,1916.822802,311150.6099,54468.9617,2387.040583,1926712.092
363,0.7,-0.4,0,0,54240000,438600000,120000,17600000,510560000,3029542.764,86,226,6,22,19858.15834,989.4447204,698146.9376,17217.94061,882.115181,439015.8649,23344.64411,1143.692134,1828943.966
364,0.7,-0.3,0,0,13440000,484500000,0,19200000,517140000,4662554.609,95,48,0,24,32905.32605,2182.416391,1443194.046,25204.21726,1882.933164,1282343.876,47779.16846,2542.116363,1824520.509
365,0.7,-0.2,0,0,3840000,494700000,0,19200000,517740000,6465808.464,97,12,0,24,92597.2095,4113.319233,2046653.104,82966.68537,3725.559295,1952801.315,103074.8123,4540.53639,2175335.923
366,0.7,-0.1,0,0,4320000,494700000,0,19200000,518220000,6465808.464,97,12,0,24,92597.2095,4113.319233,2046653.104,82966.68537,3725.559295,1952801.315,103074.8123,4540.53639,2175335.923
367,0.7,0,0,0,4800000,494700000,0,19200000,518700000,6465808.464,97,12,0,24,92597.2095,4113.319233,2046653.104,82966.68537,3725.559295,1952801.315,103074.8123,4540.53639,2175335.923
368,0.7,0.1,0,0,0,499800000,0,19200000,519000000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
369,0.7,0.2,0,0,0,499800000,0,19200000,519000000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
370,0.7,0.3,0,0,0,499800000,0,19200000,519000000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
371,0.7,0.4,0,0,0,499800000,0,19200000,519000000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
372,0.7,0.5,0,0,0,499800000,0,19200000,519000000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
373,0.7,0.6,0,0,0,499800000,0,19200000,519000000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
374,0.7,0.7,0,0,0,499800000,0,19200000,519000000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
375,0.7,0.8,0,0,0,499800000,0,19200000,519000000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
376,0.7,0.9,0,0,0,499800000,0,19200000,519000000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
377,0.7,1,0,0,0,499800000,0,19200000,519000000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
378,0.8,-1,0,0,0,102600000,0,70400000,173000000,45657336.93,19,6412,0,88,4847317.251,4061691.385,6174263.691,4730734.37,3960545.926,6029825.616,5027591.806,4203122.322,6622244.56
379,0.8,-0.9,0,0,98720000,167400000,20000,54400000,320540000,28037158.32,31,2468,1,68,2721930.768,1902607.137,4347976.193,2513099.859,1757095.949,4011177.5,3020587.818,2104904.615,5657778.481
380,0.8,-0.8,0,0,122640000,237600000,0,38400000,398640000,14878389.73,44,1533,0,48,1207854.009,639963.4038,2503891.199,1107005.416,590419.0244,2206291.218,1397115.519,709603.5262,4516246.411
381,0.8,-0.7,0,0,177240000,243000000,0,38400000,458640000,14446502.52,45,1477,0,48,1121898.189,559683.6709,2403739.657,1028108.458,516146.8078,2106715.352,1303418.972,621673.5341,4785117.876
382,0.8,-0.6,0,0,111520000,367200000,0,18400000,497120000,4235086.466,68,697,0,23,152216.3652,37748.45331,580233.7816,138132.0838,35481.8211,500300.2829,174102.8268,40166.74357,2576704.108
383,0.8,-0.5,0,0,79400000,426600000,0,16800000,522800000,2994792.145,79,397,0,21,54685.82852,2496.997633,537780.1307,50130.93682,2265.400953,319659.4645,61197.41678,2768.265858,1963807.703
384,0.8,-0.4,0,0,59520000,459000000,0,17600000,536120000,2960067.129,85,248,0,22,23216.3824,1078.338225,646186.4448,20415.26979,960.5606777,413064.3571,26961.251,1229.558858,1826954.966
385,0.8,-0.3,0,0,45640000,480600000,0,18400000,544640000,3353173.083,89,163,0,23,14026.01591,838.7359264,886839.3977,11717.17363,749.754743,599584.6868,17996.9778,1292.775299,1820127.566
386,0.8,-0.2,0,0,3840000,523800000,0,19200000,546840000,6465808.464,97,12,0,24,92597.2095,4113.319233,2046653.104,82966.68537,3725.559295,1952801.315,103074.8123,4540.53639,2175335.923
387,0.8,-0.1,0,0,4320000,523800000,0,19200000,547320000,6465808.464,97,12,0,24,92597.2095,4113.319233,2046653.104,82966.68537,3725.559295,1952801.315,103074.8123,4540.53639,2175335.923
388,0.8,0,0,0,4800000,523800000,0,19200000,547800000,6465808.464,97,12,0,24,92597.2095,4113.319233,2046653.104,82966.68537,3725.559295,1952801.315,103074.8123,4540.53639,2175335.923
389,0.8,0.1,0,0,4400000,523800000,0,20000000,548200000,6835826.111,97,10,0,25,101354.4936,4463.79467,2142601.644,92978.44246,4135.534883,2051270.739,110622.326,4827.242727,2323571.894
390,0.8,0.2,0,0,0,529200000,0,19200000,548400000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
391,0.8,0.3,0,0,0,529200000,0,19200000,548400000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
392,0.8,0.4,0,0,0,529200000,0,19200000,548400000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
393,0.8,0.5,0,0,0,529200000,0,19200000,548400000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
394,0.8,0.6,0,0,0,529200000,0,19200000,548400000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
395,0.8,0.7,0,0,0,529200000,0,19200000,548400000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
396,0.8,0.8,0,0,0,529200000,0,19200000,548400000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
397,0.8,0.9,0,0,0,529200000,0,19200000,548400000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
398,0.8,1,0,0,0,529200000,0,19200000,548400000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
399,0.9,-1,0,0,0,108300000,0,70400000,178700000,45657336.93,19,6412,0,88,4847317.251,4061691.385,6174263.691,4730734.37,3960545.926,6029825.616,5027591.806,4203122.322,6622244.56
400,0.9,-0.9,0,0,98720000,176700000,20000,54400000,329840000,28037158.32,31,2468,1,68,2721930.768,1902607.137,4347976.193,2513099.859,1757095.949,4011177.5,3020587.818,2104904.615,5657778.481
401,0.9,-0.8,0,0,122640000,250800000,0,38400000,411840000,14878389.73,44,1533,0,48,1207854.009,639963.4038,2503891.199,1107005.416,590419.0244,2206291.218,1397115.519,709603.5262,4516246.411
402,0.9,-0.7,0,0,177240000,256500000,0,38400000,472140000,14446502.52,45,1477,0,48,1121898.189,559683.6709,2403739.657,1028108.458,516146.8078,2106715.352,1303418.972,621673.5341,4785117.876
403,0.9,-0.6,0,0,111520000,387600000,0,18400000,517520000,4235086.466,68,697,0,23,152216.3652,37748.45331,580233.7816,138132.0838,35481.8211,500300.2829,174102.8268,40166.74357,2576704.108
404,0.9,-0.5,0,0,124000000,404700000,0,16000000,544700000,3507398.014,71,620,0,20,118542.883,19725.86945,489308.0106,107677.884,18910.22024,429066.9919,134006.7764,21215.92788,2168943.451
405,0.9,-0.4,0,0,71280000,473100000,0,16800000,561180000,2837138.588,83,297,0,21,32321.65034,1354.99695,582702.5578,29070.84437,1195.707987,364171.2479,36518.80821,1544.668464,1788258.106
406,0.9,-0.3,0,0,51800000,501600000,60000,17600000,571060000,3113289.237,88,185,3,22,15430.01566,862.6782945,802844.1244,13121.70634,774.8200433,509577.192,18776.35534,1174.978959,1750727.366
407,0.9,-0.2,0,0,9600000,547200000,0,19200000,576000000,5247867.412,96,30,0,24,51105.00639,2648.259215,1648581.977,40773.64981,2386.271913,1504358.788,67345.68677,3045.018214,1927622.754
408,0.9,-0.1,0,0,4320000,552900000,0,19200000,576420000,6465808.464,97,12,0,24,92597.2095,4113.319233,2046653.104,82966.68537,3725.559295,1952801.315,103074.8123,4540.53639,2175335.923
409,0.9,0,0,0,4800000,552900000,0,19200000,576900000,6465808.464,97,12,0,24,92597.2095,4113.319233,2046653.104,82966.68537,3725.559295,1952801.315,103074.8123,4540.53639,2175335.923
410,0.9,0.1,0,0,4400000,552900000,0,20000000,577300000,6835826.111,97,10,0,25,101354.4936,4463.79467,2142601.644,92978.44245,4135.534883,2051270.739,110622.326,4827.242727,2323571.894
411,0.9,0.2,0,0,4800000,552900000,0,20000000,577700000,6835826.111,97,10,0,25,101354.4936,4463.79467,2142601.644,92978.44245,4135.534883,2051270.739,110622.326,4827.242727,2323571.894
412,0.9,0.3,0,0,0,558600000,0,19200000,577800000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
413,0.9,0.4,0,0,0,558600000,0,19200000,577800000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
414,0.9,0.5,0,0,0,558600000,0,19200000,577800000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
415,0.9,0.6,0,0,0,558600000,0,19200000,577800000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
416,0.9,0.7,0,0,0,558600000,0,19200000,577800000,7376521.31,98,0,0,24,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646,127459.9601,5809.830073,2325570.646
