,wind_cost_scenario,pv_cost_scenario,h2_tank_cost_scenario,h2_intraday_cost_scenario,investment_solar,investment_wind,investment_storage_gas,investment_storage_liquid,investment_cost,operational_cost,Sol_wind,Sol_pv,Sol_h2_tank,Sol_h2_intraday,operational_cost_1,operational_cost_2,operational_cost_3,operational_cost_4,operational_cost_5,operational_cost_6,operational_cost_7,operational_cost_8,operational_cost_9
192,-0.1,-0.7,0,0,35640000.00000001,224100000.0,0.0,16800000.0,276540000.0,2837138.5877882596,83.0,297.0,0.0,21.0,32321.65033986297,1354.9969500868187,582702.5577774437,29070.84436522628,1195.707987266305,364171.2478585415,36518.808206809066,1544.668464324937,1788258.1058386976
193,-0.1,-0.6,0,0,1920000.0,261900000.0,0.0,19200000.0,283020000.0,6491795.496649558,97.0,12.0,0.0,24.0,92943.48606450816,4123.7153205941,2051166.5696427207,83302.19657514532,3735.955382941538,1957093.8068585086,103439.20022520129,4551.633684219982,2191438.9328957177
194,-0.1,-0.5,0,0,2400000.0,261900000.0,0.0,19200000.0,283500000.0,6465808.464307169,97.0,12.0,0.0,24.0,92597.20950192632,4113.319232855888,2046653.1037176144,82966.68536899179,3725.559295203332,1952801.3151492542,103074.8123306645,4540.536390369267,2175335.9233202897
195,-0.1,-0.4,0,0,0.0,264600000.0,0.0,19200000.0,283800000.0,7376521.309740244,98.0,0.0,0.0,24.0,127459.96008779242,5809.83007292105,2325570.646419368,127459.96008779244,5809.830072921052,2325570.6464193673,127459.96008779248,5809.83007292105,2325570.6464193678
196,-0.1,-0.3,0,0,0.0,264600000.0,0.0,19200000.0,283800000.0,7376521.3097402435,98.0,0.0,0.0,24.0,127459.96008779248,5809.830072921052,2325570.646419368,127459.96008779247,5809.8300729210505,2325570.6464193678,127459.96008779247,5809.830072921051,2325570.6464193673
197,-0.1,-0.2,0,0,0.0,264600000.0,0.0,19200000.0,283800000.0,7376521.309740242,98.0,0.0,0.0,24.0,127459.96008779244,5809.830072921052,2325570.6464193673,127459.96008779247,5809.8300729210505,2325570.6464193673,127459.96008779247,5809.830072921051,2325570.6464193673
198,-0.1,-0.1,0,0,0.0,264600000.0,0.0,19200000.0,283800000.0,7376521.309740242,98.0,0.0,0.0,24.0,127459.96008779247,5809.830072921052,2325570.6464193673,127459.96008779244,5809.830072921051,2325570.6464193673,127459.96008779244,5809.8300729210505,2325570.646419367
199,-0.1,0.0,0,0,0.0,264600000.0,0.0,19200000.0,283800000.0,7376521.3097402435,98.0,0.0,0.0,24.0,127459.96008779245,5809.830072921051,2325570.646419368,127459.96008779244,5809.830072921052,2325570.6464193678,127459.96008779248,5809.830072921051,2325570.646419367
200,-0.1,0.1,0,0,0.0,264600000.0,0.0,19200000.0,283800000.0,7376521.3097402435,98.0,0.0,0.0,24.0,127459.96008779248,5809.830072921051,2325570.6464193678,127459.96008779245,5809.8300729210505,2325570.646419368,127459.9600877925,5809.83007292105,2325570.6464193673
201,-0.1,0.2,0,0,0.0,264600000.0,0.0,19200000.0,283800000.0,7376521.309740264,98.0,0.0,0.0,24.0,127459.96008779248,5809.830072921054,2325570.6464193757,127459.9600877925,5809.830072921051,2325570.6464193743,127459.96008779247,5809.8300729210505,2325570.646419374
202,-0.1,0.3,0,0,0.0,264600000.0,0.0,19200000.0,283800000.0,7376521.3097402435,98.0,0.0,0.0,24.0,127459.96008779241,5809.830072921054,2325570.6464193678,127459.96008779251,5809.830072921052,2325570.646419368,127459.96008779244,5809.830072921051,2325570.6464193673
203,-0.1,0.4,0,0,0.0,264600000.0,0.0,19200000.0,283800000.0,7376521.30974026,98.0,0.0,0.0,24.0,127459.96008779244,5809.830072921052,2325570.6464193743,127459.96008779247,5809.8300729210505,2325570.6464193743,127459.96008779247,5809.830072921051,2325570.646419372
204,-0.1,0.5,0,0,0.0,264600000.0,0.0,19200000.0,283800000.0,7376521.3097402435,98.0,0.0,0.0,24.0,127459.96008779251,5809.830072921051,2325570.6464193673,127459.96008779244,5809.8300729210505,2325570.6464193678,127459.96008779248,5809.8300729210505,2325570.6464193673
205,-0.1,0.6,0,0,0.0,264600000.0,0.0,19200000.0,283800000.0,7376521.309740243,98.0,0.0,0.0,24.0,127459.9600877925,5809.830072921053,2325570.646419367,127459.9600877924,5809.8300729210505,2325570.6464193678,127459.96008779248,5809.830072921049,2325570.6464193678
206,-0.1,0.7,0,0,0.0,264600000.0,0.0,19200000.0,283800000.0,7376521.3097402,98.0,0.0,0.0,24.0,127459.96008779245,5809.830072921051,2325570.6464193673,127459.96008779245,5809.830072921051,2325570.6464193244,127459.96008779245,5809.8300729210505,2325570.6464193678
207,-0.1,0.8,0,0,0.0,264600000.0,0.0,19200000.0,283800000.0,7376521.309740242,98.0,0.0,0.0,24.0,127459.9600877925,5809.830072921053,2325570.646419367,127459.96008779245,5809.830072921051,2325570.6464193673,127459.96008779245,5809.8300729210505,2325570.6464193673
208,-0.1,0.9,0,0,0.0,264600000.0,0.0,19200000.0,283800000.0,7376521.3097402025,98.0,0.0,0.0,24.0,127459.96008779248,5809.830072921052,2325570.6464193673,127459.96008779244,5809.8300729210505,2325570.6464193678,127459.96008779248,5809.8300729210505,2325570.646419326
209,-0.1,1.0,0,0,0.0,264600000.0,0.0,19200000.0,283800000.0,7376521.3097402435,98.0,0.0,0.0,24.0,127459.96008779245,5809.830072921051,2325570.6464193678,127459.96008779247,5809.830072921051,2325570.646419368,127459.96008779244,5809.830072921051,2325570.6464193678
210,0.0,-1.0,0,0,0.0,60000000.0,0.0,66400000.0,126400000.0,42688379.44781124,20.0,6412.0,0.0,83.0,4536533.546724875,3755306.1552532865,5877033.123666444,4426162.550770862,3661320.067130386,5738425.665185055,4702963.931486883,3887158.127426441,6103476.280167004
211,0.0,-0.9,0,0,59639999.99999999,135000000.0,0.0,36800000.0,231440000.0,13841995.105734851,45.0,1491.0,0.0,46.0,1116840.4262707655,557498.0721062159,2385156.5416198247,1023776.1970805553,514155.6116244305,2096396.81262092,1294255.0689319319,617463.2177516174,4236453.157728591
212,0.0,-0.8,0,0,65679999.999999985,198000000.0,0.0,12800000.0,276480000.0,3063536.335676538,66.0,821.0,0.0,16.0,170099.15573036316,50990.099640474626,659508.3282154102,156388.86892819573,48037.740801680324,573286.8448032418,193432.54972019192,54380.78222265427,1157411.9656143256
213,0.0,-0.7,0,0,38520000.00000001,246000000.0,0.0,16800000.0,301320000.0,2865974.967910325,82.0,321.0,0.0,21.0,37417.76780430345,1577.4208195514593,571926.4839615484,34011.755055155714,1399.191051048794,343847.7638826383,41943.53572228993,1787.4529710061838,1832063.5966427827
214,0.0,-0.6,0,0,29600000.0,264000000.0,60000.0,17600000.0,311260000.0,3113289.2365193823,88.0,185.0,3.0,22.0,15430.015655829418,862.6782945123575,802844.1243862438,13121.706337044527,774.8200432654315,509577.19198997045,18776.355335702698,1174.9789589408965,1750727.3655178726
215,0.0,-0.5,0,0,2400000.0,291000000.0,0.0,19200000.0,312600000.0,6465808.464307182,97.0,12.0,0.0,24.0,92597.20950192629,4113.319232855888,2046653.1037176147,82966.68536899173,3725.5592952033307,1952801.315149255,103074.81233066443,4540.536390369267,2175335.9233203004
216,0.0,-0.4,0,0,2880000.0,291000000.0,0.0,19200000.0,313080000.0,6465808.4643071275,97.0,12.0,0.0,24.0,92597.20950192626,4113.31923285589,2046653.1037176067,82966.68536899172,3725.5592952033267,1952801.315149247,103074.81233066438,4540.536390369264,2175335.9233202636
217,0.0,-0.3,0,0,0.0,294000000.0,0.0,19200000.0,313200000.0,7376521.3097402435,98.0,0.0,0.0,24.0,127459.96008779245,5809.8300729210505,2325570.6464193673,127459.96008779247,5809.830072921049,2325570.6464193678,127459.96008779247,5809.8300729210505,2325570.6464193673
218,0.0,-0.2,0,0,0.0,294000000.0,0.0,19200000.0,313200000.0,7376521.3097402435,98.0,0.0,0.0,24.0,127459.96008779248,5809.830072921051,2325570.6464193678,127459.96008779247,5809.83007292105,2325570.6464193673,127459.96008779244,5809.8300729210505,2325570.6464193673
219,0.0,-0.1,0,0,0.0,294000000.0,0.0,19200000.0,313200000.0,7376521.3097402435,98.0,0.0,0.0,24.0,127459.96008779247,5809.830072921051,2325570.6464193678,127459.96008779251,5809.83007292105,2325570.6464193678,127459.96008779247,5809.830072921051,2325570.6464193673
220,0.0,0.0,0,0,0.0,294000000.0,0.0,19200000.0,313200000.0,7376521.309740262,98.0,0.0,0.0,24.0,127459.96008779247,5809.830072921051,2325570.646419376,127459.96008779244,5809.830072921051,2325570.646419373,127459.96008779244,5809.8300729210505,2325570.6464193733
221,0.0,0.1,0,0,0.0,294000000.0,0.0,19200000.0,313200000.0,7376521.309740268,98.0,0.0,0.0,24.0,127459.9600877925,5809.830072921051,2325570.6464193757,127459.96008779245,5809.830072921051,2325570.6464193757,127459.96008779253,5809.83007292105,2325570.6464193757
222,0.0,0.2,0,0,0.0,294000000.0,0.0,19200000.0,313200000.0,7376521.309740242,98.0,0.0,0.0,24.0,127459.96008779248,5809.830072921052,2325570.6464193673,127459.96008779247,5809.830072921051,2325570.6464193673,127459.96008779244,5809.830072921051,2325570.6464193673
223,0.0,0.3,0,0,0.0,294000000.0,0.0,19200000.0,313200000.0,7376521.3097402435,98.0,0.0,0.0,24.0,127459.96008779247,5809.8300729210505,2325570.6464193678,127459.96008779241,5809.830072921051,2325570.6464193673,127459.96008779242,5809.8300729210505,2325570.6464193678
224,0.0,0.4,0,0,0.0,294000000.0,0.0,19200000.0,313200000.0,7376521.309740241,98.0,0.0,0.0,24.0,127459.96008779242,5809.830072921052,2325570.6464193673,127459.96008779248,5809.830072921051,2325570.6464193673,127459.96008779247,5809.8300729210505,2325570.646419367
225,0.0,0.5,0,0,0.0,294000000.0,0.0,19200000.0,313200000.0,7376521.3097402435,98.0,0.0,0.0,24.0,127459.96008779244,5809.830072921052,2325570.646419368,127459.9600877925,5809.830072921051,2325570.6464193673,127459.96008779244,5809.83007292105,2325570.6464193673
226,0.0,0.6,0,0,0.0,294000000.0,0.0,19200000.0,313200000.0,7376521.3097402435,98.0,0.0,0.0,24.0,127459.9600877925,5809.8300729210505,2325570.646419368,127459.96008779248,5809.8300729210505,2325570.6464193678,127459.96008779244,5809.830072921051,2325570.6464193673
227,0.0,0.7,0,0,0.0,294000000.0,0.0,19200000.0,313200000.0,7376521.309740242,98.0,0.0,0.0,24.0,127459.96008779245,5809.830072921052,2325570.6464193673,127459.96008779248,5809.830072921051,2325570.6464193673,127459.96008779244,5809.83007292105,2325570.6464193673
228,0.0,0.8,0,0,0.0,294000000.0,0.0,19200000.0,313200000.0,7376521.309740242,98.0,0.0,0.0,24.0,127459.96008779244,5809.830072921052,2325570.646419367,127459.96008779247,5809.8300729210505,2325570.6464193673,127459.96008779247,5809.830072921052,2325570.6464193673
229,0.0,0.9,0,0,0.0,294000000.0,0.0,19200000.0,313200000.0,7376521.309740242,98.0,0.0,0.0,24.0,127459.96008779241,5809.830072921052,2325570.6464193673,127459.96008779245,5809.8300729210505,2325570.6464193678,127459.96008779247,5809.83007292105,2325570.6464193673
230,0.0,1.0,0,0,0.0,294000000.0,0.0,19200000.0,313200000.0,7376521.309740266,98.0,0.0,0.0,24.0,127459.96008779242,5809.8300729210505,2325570.646419376,127459.96008779245,5809.830072921051,2325570.6464193743,127459.96008779247,5809.8300729210505,2325570.6464193757
231,0.1,-1.0,0,0,0.0,66000000.00000001,0.0,66400000.0,132400000.0,42688429.363545924,20.0,6412.0,0.0,83.0,4536533.546724885,3755306.1552532916,5877033.123666468,4426162.550770878,3661320.0671303887,5738425.66518508,4702963.931486884,3887158.1274264446,6103526.195901601
232,0.1,-0.9,0,0,59639999.99999999,148500000.00000003,0.0,36800000.0,244940000.00000003,13850820.52540962,45.0,1491.0,0.0,46.0,1116964.6106044461,557551.1791524464,2385603.0122133265,1023882.568014732,514204.50189162826,2096644.552561592,1294471.5762023572,617563.7069458995,4243934.817823191
233,0.1,-0.8,0,0,68879999.99999999,214500000.00000003,0.0,12800000.0,296180000.0,3217475.664821312,65.0,861.0,0.0,16.0,183397.53700772283,58794.57486416787,717244.7128892798,168975.63302262322,55309.04752518592,624366.2282720434,208487.28282084223,62698.0042911458,1138202.6441283007
234,0.1,-0.7,0,0,61080000.00000001,247500000.00000003,0.0,16000000.0,324580000.00000006,3115502.7042537984,75.0,509.0,0.0,20.0,82894.83329144152,7687.891560792834,460983.8962234466,75812.00982411286,7324.883698962746,363393.57343713095,92946.04958630122,8121.279541684021,2016338.2870899255
235,0.1,-0.6,0,0,32960000.0,287100000.00000006,0.0,17600000.0,337660000.00000006,3010914.99050071,87.0,206.0,0.0,22.0,17257.05711057767,917.3918966429195,743240.7404398263,14931.955285613663,819.5605466058023,461467.82148140686,20558.826014556947,1126.619915084679,1750595.0178103952
236,0.1,-0.5,0,0,2400000.0,320100000.00000006,0.0,19200000.0,341700000.00000006,6465808.464307176,97.0,12.0,0.0,24.0,92597.20950192632,4113.319232855888,2046653.103717614,82966.68536899178,3725.5592952033294,1952801.3151492542,103074.81233066447,4540.536390369264,2175335.9233202967
237,0.1,-0.4,0,0,2880000.0,320100000.00000006,0.0,19200000.0,342180000.00000006,6465808.464307129,97.0,12.0,0.0,24.0,92597.20950192628,4113.319232855889,2046653.103717607,82966.68536899175,3725.55929520333,1952801.3151492467,103074.8123306644,4540.536390369262,2175335.923320265
238,0.1,-0.3,0,0,3360000.0,320100000.00000006,0.0,19200000.0,342660000.00000006,6465808.4643071685,97.0,12.0,0.0,24.0,92597.20950192632,4113.31923285589,2046653.103717615,82966.68536899176,3725.55929520333,1952801.3151492542,103074.81233066448,4540.536390369268,2175335.9233202883
239,0.1,-0.2,0,0,0.0,323400000.00000006,0.0,19200000.0,342600000.00000006,7376521.309740266,98.0,0.0,0.0,24.0,127459.96008779248,5809.830072921052,2325570.6464193757,127459.96008779247,5809.830072921051,2325570.646419373,127459.96008779248,5809.830072921051,2325570.6464193757
240,0.1,-0.1,0,0,0.0,323400000.00000006,0.0,19200000.0,342600000.00000006,7376521.309740244,98.0,0.0,0.0,24.0,127459.96008779245,5809.830072921056,2325570.646419368,127459.96008779247,5809.8300729210505,2325570.6464193678,127459.96008779248,5809.830072921052,2325570.6464193678
241,0.1,0.0,0,0,0.0,323400000.00000006,0.0,19200000.0,342600000.00000006,7376521.309740212,98.0,0.0,0.0,24.0,127459.96008779247,5809.8300729210505,2325570.6464193207,127459.96008779247,5809.830072921051,2325570.6464193733,127459.96008779248,5809.830072921051,2325570.6464193757
242,0.1,0.1,0,0,0.0,323400000.00000006,0.0,19200000.0,342600000.00000006,7376521.309740268,98.0,0.0,0.0,24.0,127459.96008779247,5809.830072921052,2325570.646419375,127459.96008779248,5809.8300729210505,2325570.646419376,127459.96008779247,5809.830072921051,2325570.646419376
243,0.1,0.2,0,0,0.0,323400000.00000006,0.0,19200000.0,342600000.00000006,7376521.309740242,98.0,0.0,0.0,24.0,127459.96008779248,5809.830072921052,2325570.6464193678,127459.96008779245,5809.830072921052,2325570.646419367,127459.96008779244,5809.830072921051,2325570.6464193673
244,0.1,0.3,0,0,0.0,323400000.00000006,0.0,19200000.0,342600000.00000006,7376521.309740191,98.0,0.0,0.0,24.0,127459.96008779245,5809.830072921052,2325570.6464193156,127459.96008779248,5809.8300729210505,2325570.6464193673,127459.96008779242,5809.830072921052,2325570.6464193673
245,0.1,0.4,0,0,0.0,323400000.00000006,0.0,19200000.0,342600000.00000006,7376521.3097402435,98.0,0.0,0.0,24.0,127459.96008779247,5809.830072921052,2325570.6464193687,127459.96008779251,5809.830072921053,2325570.6464193673,127459.96008779244,5809.83007292105,2325570.6464193673
246,0.1,0.5,0,0,0.0,323400000.00000006,0.0,19200000.0,342600000.00000006,7376521.3097402435,98.0,0.0,0.0,24.0,127459.96008779247,5809.830072921051,2325570.646419368,127459.96008779245,5809.8300729210505,2325570.6464193673,127459.96008779248,5809.8300729210505,2325570.6464193673
247,0.1,0.6,0,0,0.0,323400000.00000006,0.0,19200000.0,342600000.00000006,7376521.3097402435,98.0,0.0,0.0,24.0,127459.96008779244,5809.830072921051,2325570.6464193678,127459.96008779244,5809.830072921051,2325570.6464193678,127459.96008779247,5809.83007292105,2325570.6464193673
248,0.1,0.7,0,0,0.0,323400000.00000006,0.0,19200000.0,342600000.00000006,7376521.309740264,98.0,0.0,0.0,24.0,127459.96008779254,5809.830072921051,2325570.6464193743,127459.96008779247,5809.8300729210505,2325570.6464193743,127459.96008779253,5809.8300729210505,2325570.6464193743
249,0.1,0.8,0,0,0.0,323400000.00000006,0.0,19200000.0,342600000.00000006,7376521.3097401885,98.0,0.0,0.0,24.0,127459.96008779244,5809.830072921052,2325570.6464193678,127459.96008779247,5809.8300729210505,2325570.6464193137,127459.96008779247,5809.83007292105,2325570.646419367
250,0.1,0.9,0,0,0.0,323400000.00000006,0.0,19200000.0,342600000.00000006,7376521.309740243,98.0,0.0,0.0,24.0,127459.96008779248,5809.8300729210505,2325570.6464193673,127459.96008779244,5809.830072921051,2325570.6464193673,127459.96008779241,5809.8300729210505,2325570.6464193678
251,0.1,1.0,0,0,0.0,323400000.00000006,0.0,19200000.0,342600000.00000006,7376521.309740178,98.0,0.0,0.0,24.0,127459.96008779248,5809.830072921054,2325570.646419304,127459.96008779245,5809.83007292105,2325570.6464193673,127459.96008779242,5809.8300729210505,2325570.6464193673
252,0.2,-1.0,0,0,0.0,72000000.0,0.0,66400000.0,138400000.0,42688429.363545805,20.0,6412.0,0.0,83.0,4536533.5467248745,3755306.1552532865,5877033.123666444,4426162.550770862,3661320.067130386,5738425.665185055,4702963.931486883,3887158.127426441,6103526.1959015755
253,0.2,-0.9,0,0,62039999.999999985,158400000.0,20000.0,37600000.0,258060000.0,14479740.696304616,44.0,1551.0,1.0,47.0,1200933.0558896258,636634.266310657,2480229.714921487,1101073.4442502635,587677.3688198007,2192709.952952642,1385107.7455180113,703648.641068457,4191726.506573672
254,0.2,-0.8,0,0,80559999.99999999,219600000.0,20000.0,14400000.0,314580000.0,4085720.8255821234,61.0,1007.0,1.0,18.0,244891.97615559367,96528.38154900086,974001.497431939,227510.50200726395,90377.23043688176,851403.0945501259,278873.89879946125,103682.09955635999,1218452.145095497
255,0.2,-0.7,0,0,74400000.00000001,255600000.0,0.0,16000000.0,346000000.0,3507398.0140665155,71.0,620.0,0.0,20.0,118542.88304497504,19725.869454112515,489308.0106473997,107677.88395089853,18910.220235596546,429066.99192759173,134006.7763995334,21215.927876037957,2168943.4505303698
256,0.2,-0.6,0,0,47520000.0,298800000.0,0.0,16800000.0,363120000.0,2837138.5877882116,83.0,297.0,0.0,21.0,32321.650339862972,1354.9969500868194,582702.5577774415,29070.844365226265,1195.707987266306,364171.24785854004,36518.808206809066,1544.6684643249364,1788258.1058386536
257,0.2,-0.5,0,0,21200000.0,331200000.0,0.0,18400000.0,370800000.0,3774372.174016245,92.0,106.0,0.0,23.0,13120.646906764156,1162.9269476301151,1111392.6386266227,9895.838277088431,820.4274474535855,873949.2775594126,24739.57533606857,1644.9705664686137,1737645.8723487363
258,0.2,-0.4,0,0,2880000.0,349200000.0,0.0,19200000.0,371280000.0,6465808.464307181,97.0,12.0,0.0,24.0,92597.20950192629,4113.319232855889,2046653.1037176147,82966.68536899173,3725.5592952033317,1952801.3151492544,103074.81233066437,4540.536390369267,2175335.923320301
259,0.2,-0.3,0,0,3360000.0,349200000.0,0.0,19200000.0,371760000.0,6465808.464307129,97.0,12.0,0.0,24.0,92597.20950192625,4113.31923285589,2046653.1037176067,82966.68536899173,3725.5592952033294,1952801.3151492465,103074.81233066435,4540.536390369266,2175335.923320265
260,0.2,-0.2,0,0,0.0,352800000.0,0.0,19200000.0,372000000.0,7376521.309740243,98.0,0.0,0.0,24.0,127459.96008779247,5809.830072921052,2325570.6464193673,127459.9600877925,5809.8300729210505,2325570.6464193678,127459.96008779247,5809.8300729210505,2325570.646419367
261,0.2,-0.1,0,0,0.0,352800000.0,0.0,19200000.0,372000000.0,7376521.3097402435,98.0,0.0,0.0,24.0,127459.96008779247,5809.830072921054,2325570.646419368,127459.96008779247,5809.830072921051,2325570.6464193678,127459.96008779247,5809.8300729210505,2325570.6464193678
262,0.2,0.0,0,0,0.0,352800000.0,0.0,19200000.0,372000000.0,7376521.309740243,98.0,0.0,0.0,24.0,127459.96008779248,5809.830072921052,2325570.6464193673,127459.96008779248,5809.830072921051,2325570.6464193678,127459.96008779245,5809.830072921051,2325570.646419367
263,0.2,0.1,0,0,0.0,352800000.0,0.0,19200000.0,372000000.0,7376521.309740268,98.0,0.0,0.0,24.0,127459.96008779248,5809.830072921053,2325570.6464193747,127459.96008779251,5809.830072921051,2325570.646419375,127459.96008779255,5809.83007292105,2325570.6464193757
264,0.2,0.2,0,0,0.0,352800000.0,0.0,19200000.0,372000000.0,7376521.309740243,98.0,0.0,0.0,24.0,127459.96008779245,5809.830072921051,2325570.6464193673,127459.96008779244,5809.8300729210505,2325570.6464193678,127459.96008779247,5809.830072921051,2325570.646419367
265,0.2,0.3,0,0,0.0,352800000.0,0.0,19200000.0,372000000.0,7376521.3097402435,98.0,0.0,0.0,24.0,127459.96008779245,5809.8300729210505,2325570.646419368,127459.96008779247,5809.8300729210505,2325570.6464193673,127459.96008779244,5809.830072921052,2325570.646419368
266,0.2,0.4,0,0,0.0,352800000.0,0.0,19200000.0,372000000.0,7376521.309740242,98.0,0.0,0.0,24.0,127459.96008779247,5809.830072921052,2325570.6464193673,127459.96008779247,5809.83007292105,2325570.6464193673,127459.96008779245,5809.8300729210505,2325570.6464193673
267,0.2,0.5,0,0,0.0,352800000.0,0.0,19200000.0,372000000.0,7376521.309740243,98.0,0.0,0.0,24.0,127459.96008779244,5809.830072921051,2325570.646419368,127459.96008779244,5809.830072921055,2325570.6464193678,127459.96008779241,5809.830072921053,2325570.646419367
268,0.2,0.6,0,0,0.0,352800000.0,0.0,19200000.0,372000000.0,7376521.3097402435,98.0,0.0,0.0,24.0,127459.96008779245,5809.830072921054,2325570.6464193678,127459.96008779245,5809.830072921053,2325570.6464193678,127459.96008779248,5809.830072921056,2325570.646419367
269,0.2,0.7,0,0,0.0,352800000.0,0.0,19200000.0,372000000.0,7376521.3097402435,98.0,0.0,0.0,24.0,127459.96008779247,5809.830072921053,2325570.646419368,127459.96008779248,5809.830072921051,2325570.646419367,127459.96008779244,5809.83007292105,2325570.6464193673
270,0.2,0.8,0,0,0.0,352800000.0,0.0,19200000.0,372000000.0,7376521.3097402435,98.0,0.0,0.0,24.0,127459.96008779244,5809.830072921051,2325570.646419368,127459.96008779244,5809.8300729210505,2325570.6464193678,127459.96008779244,5809.83007292105,2325570.6464193673
271,0.2,0.9,0,0,0.0,352800000.0,0.0,19200000.0,372000000.0,7376521.309740242,98.0,0.0,0.0,24.0,127459.96008779248,5809.830072921052,2325570.646419367,127459.9600877925,5809.8300729210505,2325570.6464193673,127459.96008779245,5809.830072921052,2325570.6464193678
272,0.2,1.0,0,0,0.0,352800000.0,0.0,19200000.0,372000000.0,7376521.309740267,98.0,0.0,0.0,24.0,127459.96008779248,5809.830072921052,2325570.6464193757,127459.96008779242,5809.830072921051,2325570.6464193757,127459.96008779247,5809.830072921051,2325570.646419375
273,0.3,-1.0,0,0,0.0,78000000.0,0.0,66400000.0,144400000.0,42688429.363545805,20.0,6412.0,0.0,83.0,4536533.5467248745,3755306.1552532855,5877033.123666444,4426162.550770863,3661320.067130386,5738425.665185055,4702963.931486883,3887158.127426441,6103526.1959015755
274,0.3,-0.9,0,0,75799999.99999999,148200000.0,0.0,45600000.0,269600000.0,20091881.097073298,38.0,1895.0,0.0,57.0,1758899.967038768,1174274.7735642872,3263359.4109207406,1611857.134453244,1081963.2060149617,2956361.8702680636,1986826.5119059263,1296094.7308940606,4962243.492013249
275,0.3,-0.8,0,0,106879999.99999999,195000000.0,0.0,29600000.0,331480000.0,9378057.12783248,50.0,1336.0,0.0,37.0,682767.1338948351,288181.4489044315,1879604.524329068,626572.3927958445,268913.1928805322,1644611.429472725,797231.3695351026,312725.53201850265,2877450.104001439
276,0.3,-0.7,0,0,78120000.00000001,273000000.0,0.0,16000000.0,367120000.0,3516193.8886387926,70.0,651.0,0.0,20.0,128414.65558487763,25061.828254511947,507926.03025381087,116865.85915736061,23825.190640410456,447465.5258186626,145768.68568585935,26752.46936250914,2094113.64388079
277,0.3,-0.6,0,0,51360000.0,319800000.0,0.0,16800000.0,387960000.0,2865974.9679103727,82.0,321.0,0.0,21.0,37417.76780430345,1577.4208195514593,571926.4839615508,34011.75505515573,1399.191051048793,343847.7638826388,41943.53572228994,1787.4529710061836,1832063.5966428274
278,0.3,-0.5,0,0,37000000.0,343200000.0,60000.0,17600000.0,397860000.0,3113431.8139460506,88.0,185.0,3.0,22.0,15430.015655829411,862.6782945123574,802844.124386247,13121.706337044523,774.8200432654311,509577.1919899722,18776.355335702705,1174.9789589408963,1750869.942944536
279,0.3,-0.4,0,0,2880000.0,378300000.0,0.0,19200000.0,400380000.0,6465808.464307166,97.0,12.0,0.0,24.0,92597.20950192634,4113.319232855891,2046653.1037176137,82966.68536899176,3725.559295203327,1952801.315149254,103074.81233066451,4540.536390369267,2175335.923320288
280,0.3,-0.3,0,0,3360000.0,378300000.0,0.0,19200000.0,400860000.0,6465808.464307176,97.0,12.0,0.0,24.0,92597.20950192637,4113.319232855889,2046653.1037176135,82966.68536899176,3725.559295203331,1952801.3151492544,103074.81233066443,4540.536390369268,2175335.923320297
281,0.3,-0.2,0,0,3840000.0,378300000.0,0.0,19200000.0,401340000.0,6465808.464307182,97.0,12.0,0.0,24.0,92597.20950192638,4113.319232855891,2046653.1037176144,82966.68536899176,3725.559295203332,1952801.3151492549,103074.81233066437,4540.536390369266,2175335.923320302
282,0.3,-0.1,0,0,0.0,382200000.0,0.0,19200000.0,401400000.0,7376521.3097402435,98.0,0.0,0.0,24.0,127459.96008779244,5809.8300729210505,2325570.6464193678,127459.9600877925,5809.830072921049,2325570.6464193673,127459.96008779248,5809.8300729210505,2325570.646419367
283,0.3,0.0,0,0,0.0,382200000.0,0.0,19200000.0,401400000.0,7376521.3097402435,98.0,0.0,0.0,24.0,127459.96008779248,5809.8300729210505,2325570.6464193678,127459.96008779247,5809.83007292105,2325570.6464193678,127459.96008779244,5809.830072921051,2325570.6464193673
284,0.3,0.1,0,0,0.0,382200000.0,0.0,19200000.0,401400000.0,7376521.3097402435,98.0,0.0,0.0,24.0,127459.96008779248,5809.830072921051,2325570.6464193678,127459.96008779248,5809.8300729210505,2325570.6464193678,127459.96008779245,5809.830072921051,2325570.6464193678
285,0.3,0.2,0,0,0.0,382200000.0,0.0,19200000.0,401400000.0,7376521.309740243,98.0,0.0,0.0,24.0,127459.96008779247,5809.830072921051,2325570.6464193678,127459.96008779248,5809.830072921052,2325570.646419368,127459.96008779247,5809.830072921051,2325570.646419367
286,0.3,0.3,0,0,0.0,382200000.0,0.0,19200000.0,401400000.0,7376521.309740242,98.0,0.0,0.0,24.0,127459.96008779244,5809.830072921052,2325570.6464193673,127459.96008779244,5809.830072921051,2325570.6464193678,127459.96008779244,5809.8300729210505,2325570.6464193673
287,0.3,0.4,0,0,0.0,382200000.0,0.0,19200000.0,401400000.0,7376521.309740245,98.0,0.0,0.0,24.0,127459.96008779245,5809.830072921052,2325570.6464193687,127459.96008779248,5809.830072921051,2325570.646419368,127459.96008779245,5809.8300729210505,2325570.6464193678
288,0.3,0.5,0,0,0.0,382200000.0,0.0,19200000.0,401400000.0,7376521.3097402435,98.0,0.0,0.0,24.0,127459.96008779245,5809.830072921051,2325570.646419368,127459.96008779242,5809.8300729210505,2325570.646419368,127459.96008779242,5809.83007292105,2325570.6464193673
